election_name;rule_abbreviation;property_short_name;value
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cost;avg_card_sat;5.434185303514365
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cost;avg_cost_sat;2536321.1525559053
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cost;avg_nrmcard_sat;0.11321219382321594
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cost;avg_nrmcost_sat;0.41800392349122
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cost;avg_relcard_sat;0.48174763911984403
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cost;avg_relcost_sat;0.5411636890478899
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;inverted_cost_gini;0.7151060090992818
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;prop_pos_sat;0.9924920127795527
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;category_prop;0.9887971202789075
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;med_select_cost;71000.0
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;agg_nrmcost_sat;[0.007507987220447284, 0.06134185303514377, 0.08115015974440895, 0.06805111821086263, 0.10271565495207667, 0.12236421725239617, 0.1305111821086262, 0.13130990415335464, 0.14297124600638977, 0.09984025559105432, 0.04169329073482428, 0.009105431309904153, 0.001437699680511182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;avg_card_sat;7.280191693290761
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;avg_cost_sat;1582884.6571885026
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;avg_nrmcard_sat;0.15167066027689086
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;avg_nrmcost_sat;0.26087074835617247
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;avg_relcard_sat;0.6757003756804083
"Warszawa, Ursynów, Ursynów, 2022-06";greedy_cc;avg_relcost_sat;0.4357947506805865
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;inverted_cost_gini;0.7164149932403306
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;prop_pos_sat;0.9693290734824281
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;category_prop;0.9827675310802589
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;med_select_cost;72400.0
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;agg_nrmcost_sat;[0.030670926517571886, 0.06517571884984026, 0.038977635782747606, 0.042172523961661344, 0.0706070287539936, 0.09648562300319488, 0.10654952076677317, 0.12715654952076677, 0.13194888178913738, 0.12172523961661341, 0.10047923322683706, 0.05399361022364217, 0.012779552715654952, 0.0009584664536741214, 0.0003194888178913738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;avg_card_sat;8.147763578274736
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;avg_cost_sat;1819393.4591054313
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;avg_nrmcard_sat;0.16974507454739032
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;avg_nrmcost_sat;0.29984909581105174
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;avg_relcard_sat;0.7211897354509201
"Warszawa, Ursynów, Ursynów, 2022-06";max_card;avg_relcost_sat;0.4669677659655518
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;inverted_cost_gini;0.5689626987534586
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;prop_pos_sat;0.9092651757188498
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;category_prop;0.9843507194080832
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;med_select_cost;385750.0
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;agg_nrmcost_sat;[0.09073482428115016, 0.065814696485623, 0.065814696485623, 0.04904153354632588, 0.05287539936102236, 0.06437699680511182, 0.03354632587859425, 0.03274760383386582, 0.05702875399361022, 0.03722044728434505, 0.02428115015974441, 0.04249201277955272, 0.05750798722044728, 0.031629392971246006, 0.018849840255591055, 0.04776357827476038, 0.06693290734824281, 0.03546325878594249, 0.015175718849840255, 0.051916932907348244, 0.05878594249201278]
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;avg_card_sat;4.728594249201269
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;avg_cost_sat;2590021.4129392994
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;avg_nrmcard_sat;0.0985123801916931
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;avg_nrmcost_sat;0.4268541116900365
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;avg_relcard_sat;0.4198267711167082
"Warszawa, Ursynów, Ursynów, 2022-06";max_cost;avg_relcost_sat;0.5273442334782305
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;inverted_cost_gini;0.6755651925263446
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;prop_pos_sat;0.9809904153354633
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;category_prop;0.9986863285701523
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;med_select_cost;59000.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;agg_nrmcost_sat;[0.01900958466453674, 0.05063897763578275, 0.07412140575079872, 0.051437699680511186, 0.0634185303514377, 0.07300319488817891, 0.08674121405750798, 0.06501597444089458, 0.07460063897763579, 0.07412140575079872, 0.08067092651757188, 0.07460063897763579, 0.08146964856230032, 0.08594249201277955, 0.03913738019169329, 0.0060702875399361025, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;avg_card_sat;7.736261980830683
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;avg_cost_sat;2142740.473642178
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;avg_nrmcard_sat;0.16117212460063923
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;avg_nrmcost_sat;0.3531390037508758
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;avg_relcard_sat;0.7055574178217968
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost;avg_relcost_sat;0.52872091671375
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;inverted_cost_gini;0.6698511310763242
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;prop_pos_sat;0.960223642172524
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;category_prop;0.9971571076669113
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;med_select_cost;50000.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;agg_nrmcost_sat;[0.03977635782747604, 0.059584664536741216, 0.034345047923322686, 0.04856230031948882, 0.0634185303514377, 0.06916932907348243, 0.0731629392971246, 0.06357827476038339, 0.07603833865814696, 0.06964856230031949, 0.0731629392971246, 0.0781150159744409, 0.07284345047923323, 0.08306709265175719, 0.05766773162939297, 0.025399361022364217, 0.010543130990415336, 0.001757188498402556, 0.0001597444089456869, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;avg_card_sat;7.459584664536758
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;avg_cost_sat;2256013.5087859505
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;avg_nrmcard_sat;0.15540801384451577
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;avg_nrmcost_sat;0.37180721265184313
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;avg_relcard_sat;0.6629730040992042
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_greedy;avg_relcost_sat;0.5241455142232139
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;inverted_cost_gini;0.6492884060326694
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;prop_pos_sat;0.9557507987220447
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;category_prop;0.9974730825526331
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;med_select_cost;50000.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;agg_nrmcost_sat;[0.04424920127795527, 0.0744408945686901, 0.054952076677316296, 0.06070287539936102, 0.06469648562300319, 0.08019169329073482, 0.08626198083067092, 0.05670926517571885, 0.0706070287539936, 0.08242811501597444, 0.07715654952076677, 0.07795527156549521, 0.0768370607028754, 0.0781150159744409, 0.014217252396166134, 0.0004792332268370607, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;avg_card_sat;6.865175718849817
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;avg_cost_sat;1981572.3266773194
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;avg_nrmcard_sat;0.14302449414270452
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;avg_nrmcost_sat;0.32657733678483275
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;avg_relcard_sat;0.6092145208359259
"Warszawa, Ursynów, Ursynów, 2022-06";mes_cost_uncompleted;avg_relcost_sat;0.4588142865232641
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;inverted_cost_gini;0.7182289796665684
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;prop_pos_sat;0.9896166134185304
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;category_prop;0.9909788255424119
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;med_select_cost;72400.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;agg_nrmcost_sat;[0.010383386581469648, 0.05702875399361022, 0.06693290734824281, 0.05335463258785943, 0.08115015974440895, 0.09712460063897764, 0.11230031948881788, 0.12955271565495208, 0.12348242811501597, 0.11869009584664537, 0.09824281150159744, 0.04281150159744409, 0.008466453674121405, 0.0004792332268370607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;avg_card_sat;8.102875399361011
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;avg_cost_sat;1774827.9638977668
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;avg_nrmcard_sat;0.1688099041533544
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;avg_nrmcost_sat;0.2925043824531394
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;avg_relcard_sat;0.7402703912168747
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card;avg_relcost_sat;0.4799603191342631
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;inverted_cost_gini;0.7157874702882784
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;prop_pos_sat;0.9832268370607029
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;category_prop;0.9774044582050299
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;med_select_cost;73800.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;agg_nrmcost_sat;[0.016773162939297124, 0.0634185303514377, 0.08306709265175719, 0.06884984025559106, 0.10383386581469649, 0.13019169329073482, 0.16869009584664538, 0.17268370607028755, 0.10830670926517572, 0.05575079872204473, 0.02156549520766773, 0.006389776357827476, 0.0004792332268370607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;avg_card_sat;8.067891373801922
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;avg_cost_sat;1477176.2666134187
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;avg_nrmcard_sat;0.16808107028754005
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;avg_nrmcost_sat;0.24344924715479674
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;avg_relcard_sat;0.7322897226132047
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_greedy;avg_relcost_sat;0.42952641802053865
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;inverted_cost_gini;0.6885307931012612
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;prop_pos_sat;0.9722044728434505
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;category_prop;0.9806924180862265
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;med_select_cost;59500.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;agg_nrmcost_sat;[0.02779552715654952, 0.07907348242811502, 0.12987220447284345, 0.12492012779552715, 0.16102236421725238, 0.16741214057507986, 0.16150159744408946, 0.11421725239616613, 0.029552715654952075, 0.00463258785942492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;avg_card_sat;7.309904153354626
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;avg_cost_sat;1133616.8490415376
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;avg_nrmcard_sat;0.1522896698615547
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;avg_nrmcost_sat;0.18682819017520777
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;avg_relcard_sat;0.6604832547644061
"Warszawa, Ursynów, Ursynów, 2022-06";mes_card_uncompleted;avg_relcost_sat;0.3414418509874702
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;inverted_cost_gini;0.7212932680919666
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;prop_pos_sat;0.9830670926517572
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;category_prop;0.9872455389686587
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;med_select_cost;71000.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;agg_nrmcost_sat;[0.01693290734824281, 0.048402555910543134, 0.06501597444089458, 0.047284345047923323, 0.07140575079872205, 0.09121405750798722, 0.1097444089456869, 0.1242811501597444, 0.12747603833865814, 0.12412140575079872, 0.10271565495207667, 0.05511182108626198, 0.01437699680511182, 0.001757188498402556, 0.0001597444089456869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;avg_card_sat;8.118849840255598
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;avg_cost_sat;1836017.4281150186
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;avg_nrmcard_sat;0.16914270500532494
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;avg_nrmcost_sat;0.30258884517717655
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;avg_relcard_sat;0.7369987511600948
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt;avg_relcost_sat;0.49043117905079664
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;inverted_cost_gini;0.7212932680919666
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;prop_pos_sat;0.9830670926517572
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;category_prop;0.9872455389686587
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;med_select_cost;71000.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;agg_nrmcost_sat;[0.01693290734824281, 0.048402555910543134, 0.06501597444089458, 0.047284345047923323, 0.07140575079872205, 0.09121405750798722, 0.1097444089456869, 0.1242811501597444, 0.12747603833865814, 0.12412140575079872, 0.10271565495207667, 0.05511182108626198, 0.01437699680511182, 0.001757188498402556, 0.0001597444089456869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;avg_card_sat;8.118849840255598
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;avg_cost_sat;1836017.4281150186
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;avg_nrmcard_sat;0.16914270500532494
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;avg_nrmcost_sat;0.30258884517717655
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;avg_relcard_sat;0.7369987511600948
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_greedy;avg_relcost_sat;0.49043117905079664
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;inverted_cost_gini;0.7071629230581601
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;prop_pos_sat;0.979073482428115
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;category_prop;0.9924409073903345
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;med_select_cost;54500.0
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;agg_nrmcost_sat;[0.020926517571884982, 0.055431309904153354, 0.08003194888178913, 0.06293929712460064, 0.08961661341853035, 0.10926517571884985, 0.14009584664536742, 0.11869009584664537, 0.12523961661341854, 0.12108626198083067, 0.06325878594249201, 0.0134185303514377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;avg_card_sat;7.301916932907349
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;avg_cost_sat;1621254.950479234
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;avg_nrmcard_sat;0.15212326943556978
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;avg_nrmcost_sat;0.2671944479889543
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;avg_relcard_sat;0.6654726680844897
"Warszawa, Ursynów, Ursynów, 2022-06";mes_sqrt_uncompleted;avg_relcost_sat;0.4321913258729825
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;inverted_cost_gini;0.7136984288215211
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;prop_pos_sat;0.9880191693290735
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;category_prop;0.990580962449422
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;med_select_cost;65500.0
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;agg_nrmcost_sat;[0.011980830670926517, 0.057348242811501596, 0.07108626198083066, 0.05479233226837061, 0.08594249201277955, 0.09824281150159744, 0.11549520766773162, 0.12971246006389775, 0.1231629392971246, 0.11629392971246007, 0.09057507987220448, 0.03849840255591054, 0.00670926517571885, 0.0001597444089456869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;avg_card_sat;7.934664536741202
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;avg_cost_sat;1739894.417571885
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;avg_nrmcard_sat;0.16530551118210837
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;avg_nrmcost_sat;0.28674708337807325
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;avg_relcard_sat;0.7250894481805008
"Warszawa, Ursynów, Ursynów, 2022-06";seq_phragmen;avg_relcost_sat;0.47007174176058886
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal;inverted_cardbal_gini;0.8506867273512038
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal;prop_pos_sat;0.9759887005649718
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal;med_select_cost;41336.0
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal;avg_sat_cardbal;2.477401129943502
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal;avg_relsat_cardbal;0.8316854990583807
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal_cc;inverted_cardbal_gini;0.8506867273512038
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal_cc;prop_pos_sat;0.9759887005649718
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal_cc;med_select_cost;41336.0
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal_cc;avg_sat_cardbal;2.477401129943502
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";greedy_cardbal_cc;avg_relsat_cardbal;0.8316854990583807
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";max_add_card;inverted_cardbal_gini;0.8506867273512038
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";max_add_card;prop_pos_sat;0.9759887005649718
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";max_add_card;med_select_cost;41336.0
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";max_add_card;avg_sat_cardbal;2.477401129943502
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";max_add_card;avg_relsat_cardbal;0.8316854990583807
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal;inverted_cardbal_gini;0.8506867273512038
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal;prop_pos_sat;0.9759887005649718
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal;med_select_cost;41336.0
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal;avg_sat_cardbal;2.477401129943502
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal;avg_relsat_cardbal;0.8316854990583807
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_uncompleted;inverted_cardbal_gini;0.7417822290703646
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_uncompleted;prop_pos_sat;0.9067796610169492
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_uncompleted;med_select_cost;30835.0
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_uncompleted;avg_sat_cardbal;2.081920903954801
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_uncompleted;avg_relsat_cardbal;0.6996233521657248
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_greedy;inverted_cardbal_gini;0.8506867273512038
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_greedy;prop_pos_sat;0.9759887005649718
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_greedy;med_select_cost;41336.0
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_greedy;avg_sat_cardbal;2.477401129943502
"Katowice, Brynów Część Wschodnia-Osiedle Zgrzebnioka, Brynów Część Wschodnia-Osiedle Zgrzebnioka, 2021-09";mes_cardbal_greedy;avg_relsat_cardbal;0.8316854990583807
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;inverted_cost_gini;0.6415314795806577
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;prop_pos_sat;0.9223412394797246
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;category_prop;0.9944072704698332
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;med_select_cost;27000.0
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;agg_nrmcost_sat;[0.07765876052027544, 0.08798775822494262, 0.09257842387146137, 0.1262433052792655, 0.13733741392501914, 0.10290742157612853, 0.13657230298393266, 0.15225707727620505, 0.06962509563886764, 0.015302218821729151, 0.001530221882172915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;avg_card_sat;6.6557000765110965
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;avg_cost_sat;467059.2016067328
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;avg_nrmcard_sat;0.11676666800896661
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;avg_nrmcost_sat;0.19197498377738853
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;avg_relcard_sat;0.5969564185708031
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_card;avg_relcost_sat;0.2868297445724305
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_cost;inverted_cost_gini;0.5524573055037394
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_cost;prop_pos_sat;0.8389441469013007
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_cost;category_prop;0.9680677560001627
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";greedy_cost;med_select_cost;72775.0
