election_name;property_short_name;value
"Poznań, 2 - Kiekrz, Krzyżowniki-Smochowice, Podolany, Strzeszyn, 2 - Kiekrz, Krzyżowniki-Smochowice, Podolany, Strzeszyn, 2022-10";med_proj_cost;780000.0
"Poznań, 2 - Kiekrz, Krzyżowniki-Smochowice, Podolany, Strzeszyn, 2 - Kiekrz, Krzyżowniki-Smochowice, Podolany, Strzeszyn, 2022-10";sd_proj_cost;254773.83255384144
"Poznań, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 2022-10";sum_proj_cost;6109000.0
"Poznań, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 2022-10";fund_scarc;5.2213675213675215
"Poznań, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 2022-10";avg_proj_cost;555363.6363636364
"Poznań, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 2022-10";med_proj_cost;680000.0
"Poznań, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 1 - Nowe Winogrady Północ, Nowe Winogrady Południe, Nowe Winogrady Wschód, Stare Winogrady, 2022-10";sd_proj_cost;278653.01744684443
"Poznań, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 2022-10";sum_proj_cost;3395400.0
"Poznań, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 2022-10";fund_scarc;1.6726108374384236
"Poznań, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 2022-10";avg_proj_cost;424425.0
"Poznań, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 2022-10";med_proj_cost;427500.0
"Poznań, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 4 - Głuszyna, Krzesiny-Pokrzywno-Garaszewo, Starołęka-Minikowo, Szczepankowo-Spławie-Krzesinki, 2022-10";sd_proj_cost;307310.37140812544
"Poznań, 3 - Piątkowo Północ, Piątkowo, 3 - Piątkowo Północ, Piątkowo, 2022-10";sum_proj_cost;3483150.0
"Poznań, 3 - Piątkowo Północ, Piątkowo, 3 - Piątkowo Północ, Piątkowo, 2022-10";fund_scarc;3.0553947368421053
"Poznań, 3 - Piątkowo Północ, Piątkowo, 3 - Piątkowo Północ, Piątkowo, 2022-10";avg_proj_cost;580525.0
"Poznań, 3 - Piątkowo Północ, Piątkowo, 3 - Piątkowo Północ, Piątkowo, 2022-10";med_proj_cost;587500.0
"Poznań, 3 - Piątkowo Północ, Piątkowo, 3 - Piątkowo Północ, Piątkowo, 2022-10";sd_proj_cost;196819.82824823994
"Poznań, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 2022-10";sum_proj_cost;2756000.0
"Poznań, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 2022-10";fund_scarc;1.5142857142857142
"Poznań, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 2022-10";avg_proj_cost;459333.3333333333
"Poznań, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 2022-10";med_proj_cost;532500.0
"Poznań, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 11 - Fabianowo-Kotowo, Górczyn, Junikowo, Kwiatowe, Ławica, 2022-10";sd_proj_cost;246246.26336702498
"Poznań, 6 - Ogrody, Sołacz, Winiary, Wola, 6 - Ogrody, Sołacz, Winiary, Wola, 2022-10";sum_proj_cost;4643000.0
"Poznań, 6 - Ogrody, Sołacz, Winiary, Wola, 6 - Ogrody, Sołacz, Winiary, Wola, 2022-10";fund_scarc;4.464423076923077
"Poznań, 6 - Ogrody, Sołacz, Winiary, Wola, 6 - Ogrody, Sołacz, Winiary, Wola, 2022-10";avg_proj_cost;773833.3333333334
"Poznań, 6 - Ogrody, Sołacz, Winiary, Wola, 6 - Ogrody, Sołacz, Winiary, Wola, 2022-10";med_proj_cost;786500.0
"Poznań, 6 - Ogrody, Sołacz, Winiary, Wola, 6 - Ogrody, Sołacz, Winiary, Wola, 2022-10";sd_proj_cost;35404.409643746665
"Poznań, 9 - Stare Miasto, 9 - Stare Miasto, 2022-10";sum_proj_cost;4567000.0
"Poznań, 9 - Stare Miasto, 9 - Stare Miasto, 2022-10";fund_scarc;5.70875
"Poznań, 9 - Stare Miasto, 9 - Stare Miasto, 2022-10";avg_proj_cost;652428.5714285715
"Poznań, 9 - Stare Miasto, 9 - Stare Miasto, 2022-10";med_proj_cost;800000.0
"Poznań, 9 - Stare Miasto, 9 - Stare Miasto, 2022-10";sd_proj_cost;215130.43029942634
"Poznań, 13 - Jeżyce, św.Łazarz, 13 - Jeżyce, św.Łazarz, 2022-10";sum_proj_cost;6572560.0
"Poznań, 13 - Jeżyce, św.Łazarz, 13 - Jeżyce, św.Łazarz, 2022-10";fund_scarc;5.017221374045802
"Poznań, 13 - Jeżyce, św.Łazarz, 13 - Jeżyce, św.Łazarz, 2022-10";avg_proj_cost;469468.5714285714
"Poznań, 13 - Jeżyce, św.Łazarz, 13 - Jeżyce, św.Łazarz, 2022-10";med_proj_cost;448740.0
"Poznań, 13 - Jeżyce, św.Łazarz, 13 - Jeżyce, św.Łazarz, 2022-10";sd_proj_cost;275510.91590656346
"Poznań, 2022-10";sum_proj_cost;9258500.0
"Poznań, 2022-10";fund_scarc;4.62925
"Poznań, 2022-10";avg_proj_cost;925850.0
"Poznań, 2022-10";med_proj_cost;583500.0
